parcelid,logerror,transactiondate
12257893,-0.0587,2016-01-06
12863883,0.0257,2016-01-06
11988292,0.0109,2016-01-06
14455318,0.0354,2016-01-06
12860428,-0.003,2016-01-06
14736671,0.0139,2016-01-06
11319705,-0.0192,2016-01-06
11996100,0.0,2016-01-06
14065656,0.044,2016-01-06
14723895,0.0109,2016-01-06
12003889,0.0392,2016-01-06
14269127,0.098,2016-01-06
11574055,-0.2345,2016-01-06
12765366,0.1178,2016-01-06
12654972,0.1553,2016-01-06
12765669,0.0334,2016-01-06
11728001,-0.0471,2016-01-06
10858042,0.0667,2016-01-06
11194307,0.0564,2016-01-06
11556910,0.002,2016-01-06
12696562,-0.0151,2016-01-06
10754364,0.076,2016-01-06
14470078,0.0129,2016-01-06
11575370,0.001,2016-01-06
14619482,0.0402,2016-01-06
12644274,0.009,2016-01-06
14284238,0.0149,2016-01-06
11687406,0.0257,2016-01-06
12412011,-0.0101,2016-01-06
11069142,-0.3243,2016-01-06
13989659,0.0554,2016-01-06
14723050,-0.0192,2016-01-06
17152020,0.0611,2016-01-06
14428175,-0.3025,2016-01-06
12726199,-0.0141,2016-01-06
12023933,0.0296,2016-01-06
13980274,0.008,2016-01-06
14647327,0.0247,2016-01-06
11889839,0.0266,2016-01-06
12863619,0.0459,2016-01-06
11182411,0.0198,2016-01-06
13053714,0.0564,2016-01-06
11053102,0.0592,2016-01-06
12801532,-0.0131,2016-01-06
10743521,0.0178,2016-01-06
14023138,0.045,2016-01-06
11113943,-0.0534,2016-01-06
11443841,0.0315,2016-01-06
12220040,0.0526,2016-01-06
11936639,-0.3202,2016-01-06
13891603,-0.3397,2016-01-06
12452950,-0.004,2016-01-06
12850963,0.004,2016-01-06
14612143,0.003,2016-01-06
12453599,-0.0233,2016-01-06
14637960,0.0188,2016-01-06
12831368,-0.0419,2016-01-06
12928619,0.0334,2016-01-06
11153353,0.1923,2016-01-06
12009056,0.2382,2016-01-06
11464641,-0.1416,2016-01-06
14409153,0.0797,2016-01-06
11269196,-0.009,2016-01-06
17250364,0.0695,2016-01-06
11209712,0.0535,2016-01-06
12209510,-0.8723,2016-01-07
14405618,-0.0683,2016-01-07
17221388,-0.0233,2016-01-07
11313095,0.0516,2016-01-07
11130077,0.01,2016-01-07
11216754,-0.0222,2016-01-07
11899820,-0.4447,2016-01-07
14025924,0.0208,2016-01-07
11822251,0.0488,2016-01-07
12001839,0.0459,2016-01-07
11550940,-0.1555,2016-01-07
12404495,0.004,2016-01-07
11266989,-0.0534,2016-01-07
11342249,-0.006,2016-01-07
13027107,0.0208,2016-01-07
12749667,-0.0192,2016-01-07
14477552,0.006,2016-01-07
11718962,-0.1267,2016-01-07
10862997,0.0237,2016-01-07
12705741,-0.0161,2016-01-07
10862983,0.0354,2016-01-07
11140709,0.0169,2016-01-07
14508735,0.1319,2016-01-07
14446572,-0.006,2016-01-07
12091465,0.0334,2016-01-07
13055428,0.157,2016-01-07
11946625,0.1071,2016-01-07
12340455,0.007,2016-01-07
12078970,-0.004,2016-01-07
14153035,-0.0101,2016-01-07
11698617,0.0402,2016-01-07
12373470,0.5241,2016-01-07
13966936,0.044,2016-01-07
11327543,0.0469,2016-01-07
12489865,0.0296,2016-01-07
12079956,0.005,2016-01-07
12771471,0.01,2016-01-07
14634900,-0.0377,2016-01-07
11136168,0.0109,2016-01-07
11183209,-0.0481,2016-01-07
11183209,-0.007,2016-09-14
13077298,0.0478,2016-01-07
13078053,0.0159,2016-01-07
17104977,-0.1244,2016-01-07
17077121,-0.0274,2016-01-07
13979110,0.0237,2016-01-07
11071614,0.0198,2016-01-07
17118603,0.1613,2016-01-07
11133977,0.0129,2016-01-07
11291133,0.0325,2016-01-07
11948938,0.5306,2016-01-07
11834716,0.1266,2016-01-07
12698103,-0.137,2016-01-07
11948251,-0.003,2016-01-07
17283016,0.004,2016-01-07
12493108,-0.003,2016-01-07
10949131,0.0208,2016-01-07
11533242,-0.1661,2016-01-07
13974547,-0.009,2016-01-07
12534723,-0.0736,2016-01-07
11704873,0.4593,2016-01-07
14323152,0.0723,2016-01-07
14634392,0.001,2016-01-07
14415498,0.003,2016-01-07
14659316,-0.1132,2016-01-07
11534982,-0.6675,2016-01-07
14227544,-0.006,2016-01-07
14227494,0.0935,2016-01-07
11066119,0.009,2016-01-07
13097245,0.0159,2016-01-07
11523431,-0.0408,2016-01-07
12696907,-0.006,2016-01-07
14660592,-0.0151,2016-01-07
14129273,0.0334,2016-01-07
11078035,0.002,2016-01-07
12058667,0.004,2016-01-07
12660997,0.0392,2016-01-07
12396811,-0.0111,2016-01-07
14166127,-0.0726,2016-01-07
12756927,0.1458,2016-01-07
11427533,-0.0111,2016-01-07
11544927,0.0129,2016-01-07
12573619,-0.0576,2016-01-07
12934290,-0.0336,2016-01-07
12187593,-0.8557,2016-01-07
14337965,0.007,2016-01-07
12058028,-0.045,2016-01-07
14379953,0.0257,2016-01-07
11196134,-0.0305,2016-01-07
11429844,-0.0182,2016-01-07
13995506,-0.2433,2016-01-07
12204053,0.3681,2016-01-07
13083030,-0.0651,2016-01-07
14742011,0.002,2016-01-07
11294052,-0.0263,2016-01-07
14439016,-0.2182,2016-01-07
11271211,0.0402,2016-01-07
17211273,0.0411,2016-01-07
12665933,0.003,2016-01-07
11332968,0.0198,2016-01-07
11199856,0.0459,2016-01-07
12860021,0.001,2016-01-07
12579722,0.0816,2016-01-07
14029806,0.0373,2016-01-07
10746663,0.2531,2016-01-07
11199429,-0.0481,2016-01-07
14224295,0.0834,2016-01-07
12017560,-0.1076,2016-01-07
13086366,0.0305,2016-01-07
17211791,0.5008,2016-01-07
14716128,0.0208,2016-01-07
11288250,0.0119,2016-01-07
11212307,0.0237,2016-01-07
11046810,-0.0294,2016-01-07
10954496,0.003,2016-01-07
14754887,0.0247,2016-01-07
11285931,0.009,2016-01-07
12351250,-0.1473,2016-01-07
12158463,-0.001,2016-01-07
14738546,-0.0101,2016-01-07
10827438,0.3322,2016-01-07
11104719,0.0325,2016-01-07
14352940,0.076,2016-01-07
10879990,-0.0899,2016-01-07
11636215,-0.6616,2016-01-07
12039181,-0.008,2016-01-07
12457049,0.0497,2016-01-07
13902778,-0.0222,2016-01-07
12038730,0.0257,2016-01-07
12518882,-0.005,2016-01-07
13934218,-0.0315,2016-01-07
14191893,-0.0202,2016-01-07
11856189,-0.1267,2016-01-07
12733258,-0.004,2016-01-07
13901462,-0.0161,2016-01-07
13926032,0.2167,2016-01-07
11663883,0.0602,2016-01-07
17187614,0.0237,2016-01-07
11983222,-0.0523,2016-01-07
13936111,0.0908,2016-01-07
11606510,0.044,2016-01-07
11145213,0.0898,2016-01-07
12737897,-0.0263,2016-01-07
14722310,0.0169,2016-01-07
13003553,0.2852,2016-01-07
12435452,-0.0877,2016-01-07
12274201,-0.0121,2016-01-07
12672640,0.006,2016-01-07
11907395,0.0266,2016-01-07
10919658,0.0639,2016-01-07
10828719,-0.0263,2016-01-07
11422702,-0.3216,2016-01-07
10965594,-0.1324,2016-01-07
12634022,0.0119,2016-01-07
11801304,-0.0429,2016-01-07
12634819,0.0554,2016-01-07
11347481,-0.046,2016-01-07
17152809,-0.0715,2016-01-07
12437625,0.1133,2016-01-07
17080372,0.0926,2016-01-07
12458024,0.0119,2016-01-07
12178943,0.0469,2016-01-07
11567959,-0.0182,2016-01-07
14704792,0.0247,2016-01-07
14216339,0.0639,2016-01-07
17069481,-0.0398,2016-01-07
14684474,0.1781,2016-01-07
17070116,-0.004,2016-01-07
12175295,0.0363,2016-01-07
14488887,0.0392,2016-01-07
13889116,0.4035,2016-01-07
14665064,0.0554,2016-01-07
12851802,0.0363,2016-01-07
11487076,0.007,2016-01-07
13930365,0.001,2016-01-07
12474550,-0.0101,2016-01-07
13930081,-0.0367,2016-01-07
11425570,0.1115,2016-01-07
11974489,-0.0419,2016-01-07
10734005,-0.0845,2016-01-07
14385627,-0.0141,2016-01-07
11183385,0.0109,2016-01-07
11113237,0.0257,2016-01-07
10770124,0.2859,2016-01-07
11123470,0.004,2016-01-07
11666049,-0.1256,2016-01-07
12473260,0.0139,2016-01-07
14016650,-0.0356,2016-01-07
14393674,0.0469,2016-01-07
14186273,0.0247,2016-01-07
14620805,0.0188,2016-01-07
12553007,-0.237,2016-01-07
12892241,0.003,2016-01-07
12248430,0.0459,2016-01-07
12827423,-0.004,2016-01-07
11284153,0.0,2016-01-07
17081666,-0.005,2016-01-07
17113178,-0.0161,2016-01-07
10902008,0.0188,2016-01-07
12263680,0.7208,2016-01-07
12114604,-0.0534,2016-01-07
12872722,0.1044,2016-01-07
17217530,0.007,2016-01-07
14607119,-0.1684,2016-01-07
12829005,-0.045,2016-01-07
14725486,-0.009,2016-01-07
12030480,0.0497,2016-01-07
13927410,-0.0294,2016-01-07
14197622,-0.009,2016-01-07
11110691,-0.005,2016-01-07
11301415,-0.0367,2016-01-07
12450705,-0.0566,2016-01-07
12978133,0.0129,2016-01-07
11972742,-0.1065,2016-01-07
12819733,-0.0294,2016-01-07
12042498,-0.0151,2016-01-07
17287821,0.004,2016-01-07
11657400,0.045,2016-01-07
14700338,0.0421,2016-01-07
11750116,0.0257,2016-01-07
10761169,0.0402,2016-01-07
10741226,-0.0111,2016-01-07
11474082,0.0247,2016-01-07
14111477,0.0188,2016-01-07
11127261,0.0742,2016-01-07
10974195,0.0944,2016-01-07
10895254,0.0334,2016-01-07
14713818,0.0998,2016-01-07
14654721,-0.004,2016-01-07
11465681,-0.0161,2016-01-07
12480565,0.0218,2016-01-07
14737332,-0.0845,2016-01-07
11901802,0.0742,2016-01-07
12461234,0.002,2016-01-07
17275110,-0.0253,2016-01-07
10961540,-0.1188,2016-01-07
11554091,-0.1696,2016-01-07
11554091,-0.0954,2016-07-05
11249038,0.0159,2016-01-07
12482889,-0.0182,2016-01-07
11226241,0.0989,2016-01-07
17246720,-0.0202,2016-01-07
12886236,-0.0661,2016-01-07
11032673,-0.0555,2016-01-07
14497680,0.0119,2016-01-07
12566665,0.001,2016-01-07
14309663,0.0237,2016-01-07
14174610,0.0953,2016-01-07
12856512,-0.0619,2016-01-07
13846524,0.0898,2016-01-07
10810038,0.0695,2016-01-07
10759485,0.0516,2016-01-07
11684197,0.2429,2016-01-07
11089756,-0.0305,2016-01-07
11658348,0.003,2016-01-07
12651729,-0.0253,2016-01-07
14710333,-0.0192,2016-01-07
12098357,-0.0151,2016-01-07
12421038,-0.1244,2016-01-07
12132674,0.0751,2016-01-07
10784128,0.005,2016-01-07
10797228,0.0344,2016-01-07
17126108,0.0723,2016-01-07
10888222,0.005,2016-01-07
11448911,-0.0192,2016-01-07
14603516,0.0478,2016-01-07
10832919,-0.0834,2016-01-07
10831201,-0.0233,2016-01-07
14183016,0.0421,2016-01-07
12103578,0.0276,2016-01-07
14052827,0.001,2016-01-07
11346946,0.0218,2016-01-07
10933498,0.1536,2016-01-07
12559947,0.001,2016-01-07
14686484,-0.0161,2016-01-07
11564230,0.2054,2016-01-07
11015767,-0.0161,2016-01-07
14453153,-0.001,2016-01-07
14452314,0.003,2016-01-07
13908851,0.0227,2016-01-07
11878104,-0.6972,2016-01-07
17225414,0.0305,2016-01-07
11015645,-0.0101,2016-01-07
12461026,0.0373,2016-01-07
11588028,-0.0222,2016-01-07
14624520,-0.1839,2016-01-07
11234077,-0.0856,2016-01-07
13009647,-0.0471,2016-01-07
11474949,-0.0202,2016-01-08
11882488,-0.0243,2016-01-08
14247233,-0.0367,2016-01-08
11484066,-0.0131,2016-01-08
11116104,-0.0233,2016-01-08
11324611,0.005,2016-01-08
12024083,-0.0877,2016-01-08
11472273,0.0953,2016-01-08
17181963,-0.001,2016-01-08
12378579,-0.0346,2016-01-08
11952550,-0.0866,2016-01-08
11472274,-0.002,2016-01-08
14153923,0.0373,2016-01-08
14693475,0.045,2016-01-08
17140433,0.138,2016-01-08
14206636,0.2677,2016-01-08
11182628,0.0344,2016-01-08
17090325,0.002,2016-01-08
14715822,-0.0576,2016-01-08
11396615,0.1089,2016-01-08
11115607,-0.007,2016-01-08
14209967,0.0169,2016-01-08
12490754,0.0257,2016-01-08
11705352,0.0334,2016-01-08
13056604,0.001,2016-01-08
13061285,0.0554,2016-01-08
12472926,0.007,2016-01-08
10751638,-0.045,2016-01-08
11997248,0.0208,2016-01-08
11482855,0.001,2016-01-08
17091366,-0.0294,2016-01-08
10919392,-0.0202,2016-01-08
14624469,0.003,2016-01-08
17237142,0.2279,2016-01-08
10812951,0.1222,2016-01-08
11530960,0.0392,2016-01-08
11742742,0.0139,2016-01-08
17181398,-0.0121,2016-01-08
14208826,-0.0253,2016-01-08
17152323,0.0305,2016-01-08
14247333,0.0208,2016-01-08
14286286,0.0109,2016-01-08
14693420,0.006,2016-01-08
11203878,-0.0899,2016-01-08
14275345,-0.0377,2016-01-08
12697985,0.0834,2016-01-08
11204281,0.0733,2016-01-08
14402656,0.0459,2016-01-08
12689560,-0.0398,2016-01-08
12689560,0.0402,2016-06-27
11178043,-0.007,2016-01-08
11129875,0.0686,2016-01-08
14409135,0.0373,2016-01-08
12562143,0.0218,2016-01-08
11095273,-0.0243,2016-01-08
14382403,0.0286,2016-01-08
10915642,0.1098,2016-01-08
11959597,-0.0212,2016-01-08
11135405,0.0602,2016-01-08
12571702,-0.0704,2016-01-08
10939643,0.0526,2016-01-08
11753067,0.0788,2016-01-08
10834436,-0.004,2016-01-08
11285910,0.0402,2016-01-08
11497363,-0.003,2016-01-08
14021234,0.0276,2016-01-08
12816309,-0.007,2016-01-08
11728387,0.0373,2016-01-08
14217413,0.0169,2016-01-08
13007023,0.0334,2016-01-08
14277432,0.0516,2016-01-08
10841825,0.0373,2016-01-08
11287902,-0.0408,2016-01-08
14217878,0.2223,2016-01-08
17116767,-0.0294,2016-01-08
14689891,-0.001,2016-01-08
17197847,0.0266,2016-01-08
14311365,0.0,2016-01-08
10837692,-0.0758,2016-01-08
11171710,-0.045,2016-01-08
10937889,0.0344,2016-01-08
14688373,-0.0222,2016-01-08
11793405,0.5922,2016-01-08
12414864,0.0488,2016-01-08
11090790,-0.0212,2016-01-08
11721106,-0.1335,2016-01-08
11503818,-0.2144,2016-01-08
10836049,0.002,2016-01-08
12420229,0.0742,2016-01-08
11889806,0.0325,2016-01-08
10938136,0.0149,2016-01-08
11286161,0.0723,2016-01-08
10915366,0.5682,2016-01-08
14313318,-0.0651,2016-01-08
12156213,0.1249,2016-01-08
10835045,-0.0608,2016-01-08
11084395,0.0334,2016-01-08
12809161,0.008,2016-01-08
11188503,0.0208,2016-01-08
12787462,-0.0336,2016-01-08
14432346,0.0421,2016-01-08
11639914,-0.0111,2016-01-08
11738289,0.8965,2016-01-08
12827256,-0.007,2016-01-08
17085360,0.0208,2016-01-08
12688064,0.0325,2016-01-08
12553747,0.0169,2016-01-08
11109887,0.0,2016-01-08
11074939,0.0535,2016-01-08
11887429,0.008,2016-01-08
14660029,0.1142,2016-01-08
12444160,-0.009,2016-01-08
17211544,-0.007,2016-01-08
14617782,0.0411,2016-01-08
12382732,-0.001,2016-01-08
11954234,-0.091,2016-01-08
17178685,0.1748,2016-01-08
14199622,0.002,2016-01-08
17118063,-0.0294,2016-01-08
11973465,-0.152,2016-01-08
12066959,0.0276,2016-01-08
14749304,0.044,2016-01-08
12160395,0.0526,2016-01-08
12036750,0.004,2016-01-08
10941753,0.0257,2016-01-08
12176801,-0.009,2016-01-08
12155308,-0.0523,2016-01-08
11285275,0.0944,2016-01-08
11079626,-0.0101,2016-01-08
11103429,0.1432,2016-01-08
13037959,-0.0629,2016-01-08
11715691,0.0639,2016-01-08
12822006,0.0,2016-01-08
12437450,0.0169,2016-01-08
11742566,-0.0812,2016-01-08
11742566,0.0686,2016-08-04
10755837,0.0526,2016-01-08
10806003,0.1354,2016-01-08
14163027,-0.0121,2016-01-08
14647446,-0.0202,2016-01-08
12947776,0.0227,2016-01-08
11077281,-0.0726,2016-01-08
17149235,0.0139,2016-01-08
14598151,0.1293,2016-01-08
11348157,0.0296,2016-01-08
17171482,-0.2917,2016-01-08
11186191,-0.0704,2016-01-08
11106501,-0.1087,2016-01-08
11101735,0.0169,2016-01-08
12442860,0.1354,2016-01-08
11313204,-0.0356,2016-01-08
12702561,0.0198,2016-01-08
12114226,0.1406,2016-01-08
11573278,0.0733,2016-01-08
12731072,0.008,2016-01-08
14130956,0.0149,2016-01-08
12263787,0.2406,2016-01-08
11668661,-0.1791,2016-01-08
12216974,0.0208,2016-01-08
17129571,0.1714,2016-01-08
14480343,-0.3439,2016-01-08
10968149,0.0554,2016-01-08
14129187,0.1865,2016-01-08
12266436,0.0392,2016-01-08
13877406,-0.1779,2016-01-08
14683772,-0.009,2016-01-08
14683772,-0.007,2016-05-19
12641974,0.0109,2016-01-08
12112287,0.0354,2016-01-08
12734851,0.0159,2016-01-08
13093279,0.0286,2016-01-08
12710473,0.0962,2016-01-08
12909844,-0.003,2016-01-08
14369509,0.0,2016-01-08
14126315,0.005,2016-01-08
11691170,0.0247,2016-01-08
13086453,0.0109,2016-01-08
11566973,-0.004,2016-01-08
11239152,-0.0121,2016-01-08
11049713,0.077,2016-01-08
14082698,0.0,2016-01-08
14040225,0.0227,2016-01-08
13966751,0.0516,2016-01-08
14488005,0.007,2016-01-08
12221075,-0.0545,2016-01-08
11578199,-0.0111,2016-01-08
11917232,-0.1278,2016-01-08
11614761,0.044,2016-01-08
12533890,-0.1076,2016-01-08
11859291,-0.0429,2016-01-08
12901647,-0.005,2016-01-08
17295310,-0.1165,2016-01-08
17188934,0.0695,2016-01-08
12116256,-0.0101,2016-01-08
14480583,0.124,2016-01-08
12765896,0.0344,2016-01-08
11000777,0.0383,2016-01-08
12643716,0.009,2016-01-08
14753989,0.007,2016-01-08
11602926,0.0516,2016-01-08
12261405,0.044,2016-01-08
11239618,0.1284,2016-01-08
12920863,0.1415,2016-01-08
13868225,0.0354,2016-01-08
17186681,-0.0202,2016-01-08
12091312,-0.0555,2016-01-08
13949240,0.0109,2016-01-08
11021421,0.179,2016-01-08
10740182,0.0139,2016-01-08
12742377,0.0325,2016-01-08
17073102,-0.006,2016-01-08
12912145,0.0276,2016-01-08
11450814,-0.002,2016-01-08
11229986,-0.0672,2016-01-08
17290100,0.0516,2016-01-08
11228816,-0.0233,2016-01-08
11143624,0.004,2016-01-08
13845459,-0.2904,2016-01-08
10797756,0.0119,2016-01-08
14342951,-0.0192,2016-01-08
13851157,0.0119,2016-01-08
12143484,-0.0182,2016-01-08
11266460,-0.0608,2016-01-08
13847956,0.1664,2016-01-08
12659388,0.063,2016-01-08
14263303,-0.0171,2016-01-08
14655927,-0.1098,2016-01-08
11143576,-0.0131,2016-01-08
12097943,0.0149,2016-01-08
10959871,-0.1485,2016-01-08
11021369,-0.0492,2016-01-08
14371852,-0.005,2016-01-08
12749187,0.002,2016-01-08
10737903,0.0257,2016-01-08
13096727,-0.0513,2016-01-08
10862260,0.0315,2016-01-08
11041928,-0.0212,2016-01-08
11672059,-0.007,2016-01-08
12898254,-0.008,2016-01-08
13865897,0.007,2016-01-08
13865419,0.045,2016-01-08
17131641,0.063,2016-01-08
11548210,-0.3769,2016-01-08
17135190,-0.0192,2016-01-08
14244871,0.1106,2016-01-08
11234344,-0.0111,2016-01-08
12307505,-0.002,2016-01-08
13939600,-0.007,2016-01-08
13835558,0.0198,2016-01-08
14701528,0.0109,2016-01-08
17132276,0.0129,2016-01-08
14103937,0.267,2016-01-08
13836126,0.0119,2016-01-08
12141809,0.1044,2016-01-08
11788798,-0.0346,2016-01-08
13837622,0.0871,2016-01-08
14346834,0.1187,2016-01-08
12739781,-0.064,2016-01-08
12222356,-0.1803,2016-01-08
10784087,0.0383,2016-01-08
12222464,0.001,2016-01-08
12778494,0.0296,2016-01-08
12698767,0.0507,2016-01-08
10794049,-0.003,2016-01-08
10853147,-0.7941,2016-01-08
10893064,0.077,2016-01-08
13902135,0.2708,2016-01-08
11457281,-0.0513,2016-01-08
13066840,-0.0101,2016-01-08
12698918,0.008,2016-01-08
12339850,0.0488,2016-01-08
12077861,0.0139,2016-01-08
11291651,0.0469,2016-01-08
17138589,-0.0419,2016-01-08
14674909,0.007,2016-01-08
10894642,0.0169,2016-01-08
11149347,0.0421,2016-01-08
10909411,0.0516,2016-01-08
11423283,-0.0192,2016-01-08
14261567,-0.0356,2016-01-08
13908500,-0.046,2016-01-08
12237196,0.0516,2016-01-08
11298287,-0.0502,2016-01-08
13902716,0.006,2016-01-08
10730890,0.008,2016-01-08
10952126,0.0373,2016-01-08
14723357,0.0459,2016-01-08
11207442,-0.0346,2016-01-08
14505074,-0.0151,2016-01-08
11895127,0.1204,2016-01-08
11149040,0.006,2016-01-08
12342513,0.0247,2016-01-08
14273805,-0.003,2016-01-08
13066107,-0.005,2016-01-08
11445367,-0.0545,2016-01-08
12714934,0.0526,2016-01-08
12229696,0.0266,2016-01-08
12651416,0.0325,2016-01-08
14725386,-0.0263,2016-01-08
11060595,-0.005,2016-01-08
11594661,-0.1732,2016-01-08
11703033,-0.1199,2016-01-08
17276783,0.0344,2016-01-08
12248551,-0.009,2016-01-08
10972063,-0.002,2016-01-08
12121608,0.0178,2016-01-08
11298973,-0.0182,2016-01-08
11209527,-0.0998,2016-01-08
13076626,0.0276,2016-01-08
14069000,-0.7402,2016-01-08
17254627,0.0237,2016-01-08
14265012,0.0788,2016-01-08
17226348,0.0149,2016-01-08
14241376,-0.0253,2016-01-08
11594398,0.0421,2016-01-08
14146150,0.0218,2016-01-09
14735625,-0.0336,2016-01-09
11586612,0.1997,2016-01-09
12065145,0.0383,2016-01-09
14240089,0.0363,2016-01-09
14428953,-0.0845,2016-01-09
12828880,0.0516,2016-01-09
12102443,-0.0111,2016-01-10
11622496,-0.1416,2016-01-10
12573685,-0.0921,2016-01-10
12341650,-0.0315,2016-01-10
12780631,0.0188,2016-01-10
12398252,0.0198,2016-01-10
14724075,0.0237,2016-01-10
12417793,0.0695,2016-01-10
13016565,0.0159,2016-01-10
17285955,0.004,2016-01-10
14416335,0.008,2016-01-10
14464556,0.009,2016-01-10
11610741,-0.0171,2016-01-10
14671426,0.009,2016-01-10
14305529,0.0639,2016-01-10
14298941,-0.0111,2016-01-10
12899904,0.1124,2016-01-10
12709460,0.0658,2016-01-10
11847416,-0.046,2016-01-10
14661783,0.0169,2016-01-10
11266520,-0.0932,2016-01-10
14338713,-0.0222,2016-01-10
12018318,-0.0101,2016-01-10
14121937,-0.0398,2016-01-10
14689396,0.0218,2016-01-10
14704653,0.008,2016-01-10
12912877,-0.004,2016-01-10
14456741,-0.0243,2016-01-10
11390652,-0.079,2016-01-10
12553974,-0.005,2016-01-10
12678829,-0.0726,2016-01-10
14489694,0.003,2016-01-10
14408894,0.1424,2016-01-10
12553410,0.008,2016-01-10
14446751,0.0129,2016-01-10
12580928,-0.0111,2016-01-10
14317022,-0.0387,2016-01-10
14333908,0.4068,2016-01-10
11048242,0.0392,2016-01-10
12079590,-0.003,2016-01-10
11780518,-0.1791,2016-01-10
13889894,0.1798,2016-01-10
11577905,-0.004,2016-01-10
12264193,0.044,2016-01-10
12085463,0.1389,2016-01-10
11201084,-0.0736,2016-01-10
10888865,-0.0899,2016-01-10
14276358,0.0296,2016-01-10
11556873,-0.064,2016-01-11
14008689,0.0218,2016-01-11
12029746,0.0159,2016-01-11
11609564,0.0507,2016-01-11
12119401,-0.0325,2016-01-11
11260553,0.1328,2016-01-11
11175024,-0.0367,2016-01-11
10792121,-0.0212,2016-01-11
10712375,0.1493,2016-01-11
12542175,0.3358,2016-01-11
14725817,0.007,2016-01-11
11155917,0.002,2016-01-11
10741265,-0.005,2016-01-11
12815987,0.002,2016-01-11
11799256,0.116,2016-01-11
17275640,0.006,2016-01-11
14648050,-0.0834,2016-01-11
10870573,-0.2784,2016-01-11
10777094,0.1089,2016-01-11
14367346,0.0257,2016-01-11
14624839,-0.0598,2016-01-11
11929318,0.2143,2016-01-11
14667297,0.001,2016-01-11
14667297,0.0208,2016-09-15
14603406,-0.0101,2016-01-11
13923589,-0.0284,2016-01-11
12244791,0.008,2016-01-11
12295911,0.1196,2016-01-11
14306820,-0.003,2016-01-11
12428860,0.1398,2016-01-11
17194941,-0.007,2016-01-11
11860393,0.0315,2016-01-11
10897435,0.0266,2016-01-11
17224908,0.009,2016-01-11
11280853,-0.0182,2016-01-11
12808879,0.0178,2016-01-11
13852011,0.0159,2016-01-11
14619131,0.004,2016-01-11
14722093,0.0469,2016-01-11
11634822,0.0649,2016-01-11
11931140,0.0469,2016-01-11
14668839,0.0383,2016-01-11
11633098,0.0208,2016-01-11
11127219,-0.0587,2016-01-11
10929582,0.0469,2016-01-11
12970526,0.006,2016-01-11
12117750,-0.001,2016-01-11
14415576,0.0139,2016-01-11
14741716,-0.0356,2016-01-11
12173186,0.005,2016-01-11
11401560,-0.0715,2016-01-11
12810305,0.0573,2016-01-11
12179659,-0.0212,2016-01-11
10960679,-0.0243,2016-01-11
14608370,-0.0111,2016-01-11
14707282,0.0,2016-01-11
12960466,0.1972,2016-01-11
14700873,-0.1154,2016-01-11
14666709,-0.045,2016-01-11
11148730,-0.0151,2016-01-11
11149982,-0.007,2016-01-11
11880317,0.0188,2016-01-11
11473478,-0.2206,2016-01-11
10821981,-0.007,2016-01-11
14665945,0.008,2016-01-11
10931650,0.006,2016-01-11
11263197,0.138,2016-01-11
14652201,0.0363,2016-01-11
11010460,0.0257,2016-01-11
10877920,0.0705,2016-01-11
14745714,0.0247,2016-01-11
